iso3,country_name,cost_of_living_index,cpi_and_rent_index,rent_index,groceries_index,restaurant_price_index,purchasing_power_incl_rent_index,quality_of_life_index,safety_index,health_care_index,pollution_index,property_price_to_income_ratio,year_last_update
GGY,Guernsey,78.02025120381943,67.5635013030896,55.04432202844459,87.1114056585712,73.49010047553716,142.3704308378036,216.03558179533772,75.88935574229693,61.111111111111114,11.49425287356322,11.376564277588168,
GIN,Guinea,,,18.450265140178573,48.46948082144138,35.78375145335768,,,39.95389822595705,100.0,106.66666666666666,,
GNB,Guinea-Bissau,,,9.205395474464638,,,,,47.77369281045751,44.90740740740741,,,
GUY,Guyana,51.728057302654015,39.118176571957015,24.021195292097847,66.05268086349783,53.39716913708047,57.24522679888516,106.57354914404289,33.065687934031246,49.59052219921786,60.088192777847944,11.148285392721734,
HTI,Haiti,56.23120580714078,43.700123692833884,28.697482816498482,51.49160090983088,62.183205649014994,70.64842315406538,,20.483759934418046,32.71604938271605,94.30076628352491,5.081631805657233,
HND,Honduras,37.29663416371089,25.43052163437241,11.224005129896064,40.865379962990815,33.57668181021166,44.958626545428125,94.50299955947177,28.11747647256768,37.00747863247863,75.5245324448496,10.287153856732147,
HKG,Hong Kong (China),74.93386073996724,66.8998876564135,57.28133980210727,75.88637559731602,50.178955587685124,101.86962507285533,130.6093218410641,78.59716650412862,66.5334576942928,66.15218465195561,31.379916502749953,
HUN,Hungary,48.340693901431955,32.5906323494243,13.734118994111533,47.73268966595677,46.118352952402034,85.17436641554869,149.65915349876298,66.64175319560103,54.174993539861234,46.21126659074118,12.657476424562438,
ISL,Iceland,100.95564780037923,77.70644901731552,49.87171161609697,110.49425129995976,107.04154285932812,124.59557983538649,198.27925491758322,74.76020252879475,68.69809181590007,17.131706157285215,7.5110663625158605,
IND,India,18.609259226140612,11.957569447929917,3.9939385297866683,21.66157462837105,15.189335965609525,78.1712240925733,122.5304631329889,55.83811531044464,65.52003668234644,72.81951818962514,10.910865512600958,
IDN,Indonesia,26.344768834465853,18.330347233469773,8.735207083999953,34.58467662476822,15.275691267794272,32.64888816366117,92.50251283284928,53.75439130814765,61.38601317418584,68.06810813765608,24.58009001581006,
IRN,Iran,22.740571523950923,15.630413547519387,7.117888793362187,21.268205496873218,16.034585061995017,33.769075710038386,89.78316133166527,49.270945500500915,52.80468429046218,75.20019817843406,16.511790815068252,
IRQ,Iraq,28.55927105572193,18.76813894500668,7.045860095512311,28.64502389026845,25.51730501763424,62.80824624054818,108.60331718960815,59.63979005618231,46.46439000600289,70.72919347653475,10.362719419779703,
IRL,Ireland,72.54974039538335,59.08584085065137,42.96639898425017,71.810156189979,77.61724591161992,126.94421992162168,170.60922879463698,50.916978652720296,51.18147078701372,34.715133052103326,6.761960892452999,
IMN,Isle Of Man,77.40274636325354,56.852869843623665,32.24985354664706,68.74061544096445,93.38723529123645,120.44367383656922,213.76942011634034,80.15308994411163,66.26157407407408,18.130671506352087,5.975541967759867,
ISR,Israel,82.96171617470101,59.360304101469154,31.103884880910154,78.36612111830912,92.82368249838953,130.01294834961666,170.3132231848757,68.21645788338378,73.41013855450394,56.540568048897796,11.911292004958643,
ITA,Italy,63.14860844174062,43.56900441871823,20.127631600413604,65.85113505948813,65.38331972502381,94.54364732006519,154.1268892988117,52.653368197710016,64.83499674172465,53.08099003811518,8.229675976606497,
CIV,Ivory Coast,46.718328307209624,36.237376069268066,23.689220927236406,44.99925691572241,39.52574161363511,13.18764579358038,42.93368603239358,44.309941623708305,42.06349206349206,94.87038136775767,33.36094312537428,
JAM,Jamaica,56.88607759754694,39.33712844758552,18.32692522233078,67.7178229138244,50.166405503912856,35.703491032620086,82.52570499578073,32.76602385974445,51.52060471827914,65.6238436677009,21.638473251975554,
JPN,Japan,48.690429450849734,33.00925971372946,14.235225999731513,59.26218958704725,30.633040285977536,126.78571559046566,188.80024368014557,77.63727259219866,80.14083735431207,37.187951315143366,11.592800680609232,
JEY,Jersey,92.11509186810892,73.38175265464707,50.95355706304192,79.83814081658574,111.81524471762216,120.31109189076248,184.9456721561433,72.71008403361344,53.93518518518519,26.724137931034484,13.026762741898509,
JOR,Jordan,39.391027630305665,24.904297451974493,7.560287704425712,37.429705037455626,39.757014046652195,58.938376085329594,127.07635054200236,60.29314685074495,65.57092483296475,77.09884769723398,7.546948256875037,
KAZ,Kazakhstan,30.47302923962214,21.36783304696143,10.466780181694107,31.007379262061345,32.30072399822991,58.056296289784,107.4633487396705,54.94711412630629,60.704617231347974,73.02827792325276,9.431663742353246,
KEN,Kenya,28.65465622147839,18.891273637162538,7.202217471492352,30.536335020392176,25.64728410278982,38.523154331423534,100.08567841926299,44.7412929188106,62.23202418926103,69.0444612858406,16.921684924364065,
KIR,Kiribati,,,20.051382107488177,79.2011031899205,33.47101562342143,,,96.32352941176471,88.88888888888889,,57.315024,
XKX,XKX,,,,,,,,,,,,
KWT,Kuwait,43.74558643634984,33.84399748422037,21.98947591945563,36.76184846696764,45.59324358470973,180.83357704350695,161.4362562934013,67.39765116708247,58.614005251663485,69.37231847497301,6.786690466289192,
KGZ,Kyrgyzstan,27.361490509878568,20.39241098031988,12.048790176716794,28.07814073577463,23.625268679536283,44.64377395718264,100.35635502450273,49.838373343136226,57.47685185185185,72.26230425338812,15.370025341970331,
LAO,Laos,34.02076498086403,26.37857861861013,17.229091251352152,41.19157859947173,17.777534548602798,39.12352523531193,103.71361917293335,65.99641624996595,34.44444444444444,78.51016744016168,15.868050423300863,
LVA,Latvia,52.70346933123088,34.050157198147105,11.7177727692446,49.085684273960595,53.44915774293062,82.01892811621059,168.27587898679792,63.76816580195776,63.68277241003764,29.10176299957426,9.044528382508686,
LBN,Lebanon,42.9130477019395,29.729027925421782,13.944667707418413,36.78613827894582,44.450914121024155,39.89402969915122,99.01406534877705,53.10670605928871,63.71928535043358,89.21568365429505,17.542383617784907,
LSO,Lesotho,,,4.165046746162238,35.36350629797983,31.70103784417215,,,34.081447963800905,68.05555555555556,58.620689655172406,2.963361295723223,
LBR,Liberia,,,5.068079541158829,86.05723210737057,,,,22.249312437924505,40.55555555555556,89.91956319542528,,
LBY,Libya,18.942397952343363,12.506315446256533,4.800816941937918,21.96253076169501,10.999819653406915,42.9133296934286,,44.14587372860931,45.43422733077906,52.04645386961205,4.977653631284916,
LIE,Liechtenstein,117.14870912861343,82.69367408658358,41.442925555700086,135.09521508289035,118.71144969756875,243.58272404706526,,93.58999413718976,70.37037037037037,6.4655172413793105,6.576982771198078,
LTU,Lithuania,51.94149498071614,35.21571041703891,15.191028039663635,47.828348757525454,57.37754829587445,94.73545715554611,181.62976465407587,66.85678108058157,75.4490455204834,25.068581475937243,9.869227600858475,
LUX,Luxembourg,80.68221285717402,65.89255222763612,48.185863764194764,81.66774879008871,87.11903150034462,175.2337328681542,213.24649924994046,66.821666411176,72.01964361511085,24.376266123160132,9.076505505984493,
MAC,MAC,,,,,,,,,,,,
MDG,Madagascar,23.274032632310814,16.03497341333985,7.368123674900194,24.670389328689314,16.053940720116113,15.055276859717592,69.6998305006361,37.75185936443543,39.31623931623932,87.7006258439264,27.34597412930624,
MWI,Malawi,,,5.153059014758761,32.31376374166249,25.96607951662151,,,43.88725490196078,37.5,64.16256157635468,,
MYS,Malaysia,35.14021477302206,23.30302939702158,9.131145471690903,44.505941570112476,24.469248215075776,85.59152548522995,136.45555528536704,51.870884188580675,70.75138088626228,60.58000935068763,8.928837551288815,
MDV,Maldives,48.25697493147345,36.90014210693347,23.30335271516789,54.126197905015836,41.50970614278063,44.78588337214695,103.84581985832301,47.55834176595462,45.94202898550725,74.55198530739983,11.629413150078625,
MLI,Mali,,,4.586710619548022,,37.252458902490176,,,48.94607843137255,18.51851851851852,85.51724137931035,104.58133089658314,
MLT,Malta,58.39868056083748,44.58175601089468,28.039660512091075,58.11485651353123,66.31136158676341,87.87719609648616,136.7897629392415,56.91848914553634,53.29190897888452,75.68715548824058,10.596116781790268,
MHL,Marshall Islands,,,20.533410704796125,,44.94880982157069,,,77.32843137254902,,85.63218390804599,,
MTQ,Martinique,70.82718962052265,49.68933137612997,24.382363211469624,79.9411012611042,82.97761556232822,98.88747081985854,,37.13903743315508,75.0,62.58620689655172,5.623899371069182,
MRT,Mauritania,40.94350346899402,24.927828250453604,5.753313112494471,29.54489066991359,23.46102711483187,47.509830178615566,,61.92810457516339,43.7037037037037,83.04597701149426,35.67666925082327,
MUS,Mauritius,39.5743452360035,26.58255837065938,11.028345980644247,43.10522527284819,33.08084255644734,58.401303855806766,119.19199016956289,50.55473878922759,63.36204279721609,54.58477480923944,20.980800127172476,
MYT,Mayotte,,,,,,,,41.17647058823529,,,,
MEX,Mexico,44.253776852698444,32.163684562461235,17.689011813721297,49.21250178941486,44.92184793541602,52.16613759091534,126.07488142988866,47.17108876274137,72.27576648078924,58.219143297362734,13.312847275353393,
FSM,Micronesia,59.95337046132915,42.138522020976495,20.809975054405296,79.17512152960518,54.66700925674417,14.290280784926079,,55.43794440853264,56.48148148148148,66.55172413793103,17.537528868360276,
MDA,Moldova,36.629773476043106,26.663942322264806,14.73250779247033,34.375702129122395,33.220458749701635,58.862446515358194,125.49192105074688,55.37548287780315,52.213114286040586,60.82438289052195,14.471645307304119,
MCO,Macao,,,,,,,,,,,,
MNG,Mongolia,32.25891374495868,25.153444344000757,16.646532913051438,36.664999175592875,25.33368487991432,47.52540324467178,74.9133252980084,48.64129654138247,51.633945976051244,88.01937603718457,11.484216839507832,
MNE,Montenegro,43.99729022931487,31.396880850634272,16.311238997938666,42.12134773143909,47.08672102971875,69.8292344328043,152.0849350876551,65.58368950084572,47.40559279267263,45.00814645869138,12.953020693530197,
MSR,Montserrat,,,,,57.93149352327126,,,87.74509803921569,,,,
MAR,Morocco,31.46854626111409,20.764713181926993,7.949717459894277,33.791728561260925,24.87674569988831,48.907935030970414,114.7429388305499,52.75426426823785,46.83264333253697,68.78985571565472,13.421259143867138,
MOZ,Mozambique,37.51977531489633,25.8773772975047,11.938699472158172,35.32196922398914,35.30840714379633,33.143082637610014,75.93999672277116,39.045504052720794,38.725490196078425,70.3501326259947,38.277428464736836,
MMR,Myanmar,38.45917641629542,25.704386090971955,10.433914079196347,39.293566973520974,16.36083859493345,21.348677715674754,62.34450690900259,48.45983910518502,48.38643790849673,89.78687518144282,20.788987056126544,
NAM,Namibia,38.04667628375954,27.260754059451358,14.34747840015042,40.214246529611756,33.07628457021677,78.95160876403025,157.2735854725682,36.38901254869406,65.36210759556349,40.722242555273404,3.313554795968945,
NRU,Nauru,,,,,39.971556651075566,,,52.843137254901954,,,,
NPL,Nepal,22.24645607394575,13.397886691680155,2.804076236962658,23.055455210424334,17.08811683937921,31.110429745042,76.75767893330817,63.987429454359415,57.89112701743089,84.34192337082642,43.16169659272907,
NLD,Netherlands,75.29281604807201,58.221630926175315,37.783423165582235,69.8560224405088,82.59139432620984,143.663603547834,211.06429823662876,72.16002960000591,77.04359895500404,23.21414822288034,7.533279248307941,
NCL,New Caledonia,,,21.835422928970594,123.38097706467856,88.73335593433428,,,35.82983193277311,61.111111111111114,55.747126436781606,7.985151933701657,
NZL,New Zealand,63.51432795717997,46.84371288791996,26.88508131960653,70.1270664882718,61.93393305901525,134.62568024291204,191.11153256644118,51.232393607273444,68.13120711562702,26.405549403324038,7.868021099104398,
NIC,Nicaragua,34.60432686176684,22.354756155239237,7.689150382095933,42.67311278264517,26.007013572237327,27.94739762290807,96.00442914216667,49.21885813830822,60.302717578259376,60.776476078200226,15.944542374494352,
NER,Niger,,,13.013332088670346,,34.957131044083475,,,28.565062388591805,30.555555555555557,63.793103448275865,21.091817456601778,
NGA,Nigeria,28.00863536690241,25.106142159576407,21.631177839791196,32.36538460286217,21.460530793373422,9.052120269139513,0.0,32.920469528260696,48.01551516636759,87.13350922387862,95.18442459457816,
NIU,Niue,,,,,55.931990804571626,,,38.23529411764706,,46.55172413793103,,
NFK,Norfolk Island,,,,,,,,,,,,
